,Gene,variance,SD
6910,GSTA5,0.004449477,0.066704397
6911,GSTA7P,0.003785272,0.061524562
6912,GSTCD,0.008270353,0.090941483
6913,GSTK1,0.003794776,0.061601754
6914,GSTM1,0.003338057,0.057775922
6915,GSTM2,0.007711327,0.087814161
6916,GSTM2P1,0.036107872,0.190020715
6917,GSTM3,0.001844262,0.042944873
6918,GSTM4,0.008723168,0.093397899
6919,GSTM5,0.004073965,0.063827618
6920,GSTO1,0.00374968,0.061234634
6921,GSTO2,0.003481524,0.059004439
6922,GSTP1,0.005691473,0.075441853
6923,GSTT1,0.002707854,0.052037043
6924,GSTT2,0.005894637,0.076776536
6925,GSTT2B,0.00302371,0.05498827
6926,GSTTP2,0.006666831,0.081650664
6927,GSTZ1,0.004848085,0.069628188
6928,GSX1,0.013420002,0.115844731
6929,GSX2,0.012569973,0.11211589
6930,GTDC1,0.006571656,0.081065749
6931,GTF2A1,0.023144726,0.152133907
6932,GTF2A1L,0.020589862,0.143491678
6933,GTF2A2,0.00480503,0.06931832
6934,GTF2B,0.003362966,0.057991084
6935,GTF2E1,0.004212478,0.064903608
6936,GTF2E2,0.006430164,0.080188305
6937,GTF2F1,0.007546515,0.08687068
6938,GTF2F2,0.010321293,0.101593765
6939,GTF2H1,0.015961045,0.126337031
6940,GTF2H2,0.005807197,0.076204964
6941,GTF2H2B,0.004926107,0.070186228
6942,GTF2H2C,0.003513785,0.059277185
6943,GTF2H2C_2,0.002474445,0.049743797
6944,GTF2H3,0.00872427,0.0934038
6945,GTF2H4,0.005536397,0.074406971
6946,GTF2H5,0.002989587,0.054677111
6947,GTF2I,0.009098015,0.095383515
6948,GTF2IP1,0.007582008,0.087074728
6949,GTF2IRD1,0.003893841,0.062400652
6950,GTF2IRD1P1,0.002485251,0.049852295
6951,GTF2IRD2,0.003667576,0.060560512
6952,GTF2IRD2B,0.006379645,0.079872681
6953,GTF3A,0.018676005,0.136660181
6954,GTF3C1,0.009232155,0.096084105
6955,GTF3C2,0.004773044,0.069087224
6956,GTF3C2-AS1,0.003067232,0.0553826
6957,GTF3C3,0.007676741,0.087617015
6958,GTF3C4,0.002909751,0.05394211
6959,GTF3C5,0.002797989,0.052896018
6960,GTF3C6,0.00897874,0.094756213
6961,GTPBP1,0.010223985,0.101113725
6962,GTPBP10,0.003470939,0.058914674
6963,GTPBP2,0.0035178,0.059311047
6964,GTPBP3,0.006733136,0.082055687
6965,GTPBP4,0.009478196,0.097356028
6966,GTPBP6,0.004923103,0.070164829
6967,GTPBP8,0.003697812,0.060809638
6968,GTSCR1,0.009584904,0.097902523
6969,GTSE1,0.008224509,0.09068908
6970,GTSF1,0.002100539,0.045831638
6971,GTSF1L,0.00309859,0.055664984
6972,GUCA1A,0.009470091,0.097314393
6973,GUCA1B,0.003244921,0.056964211
6974,GUCA1C,0.002471211,0.049711278
6975,GUCA2A,0.004202215,0.064824492
6976,GUCA2B,0.00456152,0.067539022
6977,GUCD1,0.005323786,0.072964278
6978,GUCY1A2,0.003651424,0.060427015
6979,GUCY1B2,0.016639393,0.128993772
6980,GUCY2C,0.002567266,0.050668197
6981,GUCY2D,0.003833291,0.061913573
6982,GUCY2EP,0.010214988,0.101069226
6983,GUCY2F,0.002557559,0.050572314
6984,GUCY2GP,0.004277524,0.065402785
6985,GUF1,0.008554498,0.09249053
6986,GUK1,0.005995917,0.077433308
6987,GULP1,0.005704369,0.075527273
6988,GUSB,0.011964116,0.109380602
6989,GUSBP1,0.067157622,0.259147876
6990,GUSBP10,0.003918029,0.062594158
6991,GUSBP11,0.004996391,0.070685155
6992,GUSBP2,0.010702986,0.103455237
6993,GUSBP3,0.002033353,0.045092713
6994,GUSBP4,0.004936326,0.070258989
6995,GUSBP5,0.008652497,0.093018801
6996,GVINP1,0.003939013,0.062761555
6997,GXYLT1,0.006577648,0.0811027
6998,GXYLT2,0.003347779,0.057859994
6999,GYG1,0.01394852,0.118103854
7000,GYG2,0.003499141,0.059153537
7001,GYG2P1,0.004718998,0.068694965
7002,GYPA,0.003927451,0.062669379
7003,GYPB,0.003743946,0.061187793
7004,GYPC,0.004570169,0.067603022
7005,GYPE,0.003414053,0.0584299
7006,GYS1,0.002819862,0.05310237
7007,GYS2,0.002647408,0.051452966
7008,GZF1,0.005186166,0.072015043
7009,GZMA,0.011291307,0.106260562
7010,GZMB,0.004482896,0.066954431
7011,GZMH,0.005524596,0.074327626
7012,GZMK,0.005590299,0.074768301
7013,GZMM,0.005145462,0.071731877
7014,H19,0.0049792,0.070563444
7015,H6PD,0.005274203,0.072623706
7016,HAAO,0.004571557,0.067613288
7017,HABP2,0.005680358,0.075368152
7018,HABP4,0.004700899,0.068563105
7019,HACE1,0.004596418,0.067796888
7020,HACL1,0.003682093,0.060680253
7021,HADH,0.006619371,0.081359516
7022,HADHA,0.006884947,0.082975582
7023,HADHB,0.006216781,0.078846569
7024,HAGH,0.003715287,0.060953156
7025,HAGHL,0.004543631,0.067406458
7026,HAGLR,0.019589412,0.13996218
7027,HAL,0.023112478,0.152027887
7028,HAMP,0.026629807,0.163186418
7029,HAND1,0.008491874,0.092151362
7030,HAND2,0.002995784,0.054733754
7031,HAND2-AS1,0.003601193,0.060009941
7032,HAO1,0.003495546,0.059123147
7033,HAO2,0.002684951,0.05181651
7034,HAO2-IT1,0.004832322,0.069514904
7035,HAP1,0.00502469,0.070885049
7036,HAPLN1,0.007440877,0.086260518
7037,HAPLN2,0.005906094,0.076851118
7038,HAPLN3,0.004961184,0.07043567
7039,HAPLN4,0.011279286,0.106203981
7040,HAR1A,0.008274424,0.090963863
7041,HAR1B,0.002318456,0.048150347
7042,HARBI1,0.002990391,0.05468447
7043,HARS2,0.004068864,0.063787647
7044,HAS1,0.003580232,0.05983504
7045,HAS2,0.010583252,0.102874934
7046,HAS2-AS1,0.00310212,0.055696678
7047,HAS3,0.003503032,0.059186417
7048,HAT1,0.01830165,0.135283589
7049,HAUS1,0.005244515,0.072419022
7050,HAUS2,0.005983487,0.077353003
7051,HAUS3,0.004245187,0.065155098
7052,HAUS4,0.004956756,0.070404231
7053,HAUS5,0.006154422,0.078450127
7054,HAUS6,0.009336454,0.096625329
7055,HAUS7,0.006161695,0.078496467
7056,HAUS8,0.007959791,0.089217658
7057,HAVCR1,0.011004584,0.104902736
7058,HAVCR1P1,0.010806532,0.103954471
7059,HAVCR2,0.00809443,0.08996905
7060,HAX1,0.043983483,0.209722394
7061,HBA1,0.003089584,0.055584026
7062,HBA2,0.006068411,0.077900005
7063,HBB,0.005487981,0.07408091
7064,HBBP1,0.009087511,0.095328438
7065,HBD,0.008119167,0.090106422
7066,HBE1,0.004601472,0.067834148
7067,HBEGF,0.005583667,0.074723941
7068,HBG1,0.00358939,0.059911517
7069,HBG2,0.003574961,0.05979098
7070,HBM,0.016422939,0.128152017
7071,HBP1,0.007976757,0.089312692
7072,HBQ1,0.004769179,0.069059242
7073,HBS1L,0.007571473,0.087014213
7074,HBZ,0.010078919,0.100393819
7075,HCAR1,0.004652707,0.068210754
7076,HCAR2,0.004367057,0.06608371
7077,HCAR3,0.005176751,0.071949642
7078,HCCAT5,0.006033697,0.077676874
7079,HCCS,0.004970669,0.070502974
7080,HCFC1,0.008572396,0.092587234
7081,HCFC1-AS1,0.038881649,0.197184303
7082,HCFC1R1,0.00740724,0.086065325
7083,HCFC2,0.008039077,0.089660899
7084,HCG11,0.006933976,0.083270501
7085,HCG14,0.005153495,0.071787846
7086,HCG17,0.011227361,0.105959244
7087,HCG18,0.009223503,0.096039071
7088,HCG22,0.00651463,0.08071326
7089,HCG23,0.006767549,0.082265116
7090,HCG25,0.005700335,0.075500564
7091,HCG26,0.004382695,0.066201926
7092,HCG27,0.006038243,0.077706135
7093,HCG4,0.009400684,0.096957126
7094,HCG4B,0.008991923,0.09482575
7095,HCG9,0.010080807,0.100403224
7096,HCK,0.009910391,0.099550948
7097,HCLS1,0.00806105,0.089783348
7098,HCN1,0.01009258,0.100461835
7099,HCN2,0.011548077,0.10746198
7100,HCN3,0.009169309,0.095756507
7101,HCN4,0.012389171,0.111306653
7102,HCP5,0.009372604,0.096812209
7103,HCRT,0.011571588,0.107571318
7104,HCRTR1,0.009661467,0.098292763
7105,HCRTR2,0.017990733,0.134129538
7106,HCST,0.006258824,0.079112728
7107,HDAC1,0.006423239,0.080145112
7108,HDAC10,0.005540243,0.074432812
7109,HDAC11,0.005990151,0.077396063
7110,HDAC2,0.004519396,0.067226452
7111,HDAC3,0.006410219,0.080063843
7112,HDAC4,0.004141825,0.064357014
7113,HDAC5,0.004578331,0.067663366
7114,HDAC6,0.003745491,0.061200415
7115,HDAC7,0.003548062,0.059565608
7116,HDAC8,0.005802799,0.076176105
7117,HDAC9,0.004724835,0.068737438
7118,HDC,0.006569072,0.081049811
7119,HDDC2,0.017590031,0.132627415
7120,HDDC3,0.014742541,0.121418866
7121,HDGF,0.00571876,0.075622482
7122,HDGFL1,0.008604392,0.092759864
7123,HDHD2,0.007936306,0.089085949
7124,HDHD3,0.006476587,0.080477248
7125,HDLBP,0.003653516,0.06044432
7126,HDX,0.004390599,0.066261593
7127,HEATR1,0.002963856,0.054441306
7128,HEATR3,0.005686513,0.075408972
7129,HEATR4,0.003377497,0.05811624
7130,HEATR5A,0.002562236,0.050618534
7131,HEATR5B,0.003182617,0.056414689
7132,HEATR6,0.033621202,0.183360851
7133,HEATR9,0.004664979,0.068300653
7134,HEBP1,0.012660842,0.112520406
7135,HEBP2,0.011272829,0.106173577
7136,HECA,0.00901831,0.09496478
7137,HECTD1,0.005427602,0.073672261
7138,HECTD2,0.005909834,0.076875442
7139,HECTD3,0.003758672,0.061308007
7140,HECTD4,0.004878849,0.069848757
7141,HECW1,0.007574972,0.087034314
7142,HECW2,0.004056877,0.063693621
7143,HEG1,0.009739482,0.098688813
7144,HEIH,0.00473316,0.068797964
7145,HELB,0.009382598,0.096863811
7146,HELLS,0.011917379,0.109166748
7147,HELQ,0.011172988,0.105702355
7148,HELT,0.005008937,0.070773846
7149,HELZ,0.009939782,0.099698453
7150,HELZ2,0.065223598,0.255389111
7151,HEMGN,0.007109894,0.084320189
7152,HEMK1,0.006812739,0.082539317
7153,HENMT1,0.00524667,0.072433904
7154,HEPACAM,0.009546536,0.097706376
7155,HEPACAM2,0.008420158,0.091761419
7156,HEPH,0.011913456,0.109148779
7157,HEPHL1,0.009194494,0.095887925
7158,HEPN1,0.018712403,0.136793286
7159,HERC1,0.006848096,0.082753226
7160,HERC2,0.011943449,0.109286088
7161,HERC2P10,0.008259833,0.090883625
7162,HERC2P2,0.005231687,0.072330402
7163,HERC2P3,0.009907596,0.099536905
7164,HERC2P4,0.005776567,0.076003733
7165,HERC2P7,0.006375808,0.079848656
7166,HERC2P9,0.010441015,0.102181287
7167,HERC3,0.007391358,0.085973009
7168,HERC4,0.008115663,0.090086974
7169,HERC5,0.011453486,0.10702096
7170,HERC6,0.008131189,0.090173105
7171,HERPUD1,0.005827019,0.076334912
7172,HERPUD2,0.005098837,0.071406142
7173,HES1,0.005697285,0.075480364
7174,HES2,0.00523834,0.072376376
7175,HES3,0.008172703,0.090403001
7176,HES4,0.003485311,0.059036521
7177,HES5,0.025816685,0.160675714
7178,HES6,0.01672183,0.129312914
7179,HES7,0.029888245,0.17288217
7180,HESX1,0.01486499,0.121922066
7181,HEXA,0.036124981,0.190065729
7182,HEXA-AS1,0.036350257,0.190657434
7183,HEXB,0.055988181,0.236618218
7184,HEXIM1,0.038648928,0.196593307
7185,HEXIM2,0.02238909,0.149629842
7186,HEY1,0.044787616,0.211630848
7187,HEY2,0.030179839,0.173723456
7188,HEYL,0.027066531,0.164519091
7189,HFE,0.024755329,0.157338264
7190,HFM1,0.037191851,0.192851888
7191,HGC6.3,0.028284618,0.168180315
7192,HGD,0.048462149,0.220141203
7193,HGF,0.033331018,0.182567845
7194,HGFAC,0.046741219,0.216197177
7195,HGS,0.032479306,0.180220161
7196,HGSNAT,0.029264704,0.171069297
7197,HHAT,0.041857064,0.20458999
7198,HHATL,0.066954564,0.258755799
7199,HHEX,0.050112344,0.223857866
7200,HHIP,0.03476846,0.186463025
7201,HHIP-AS1,0.048983965,0.221323213
7202,HHIPL1,0.041807783,0.204469516
7203,HHIPL2,0.046553668,0.215762989
7204,HHLA1,0.07904552,0.281150352
7205,HHLA2,0.015544036,0.124675725
7206,HHLA3,0.059474613,0.243874174
7207,HIBADH,0.018281803,0.135210218
7208,HIBCH,0.031095196,0.176338301
7209,HIC1,0.021675474,0.147225929
7210,HIC2,0.027439672,0.165649244
7211,HID1,0.028439254,0.168639419
7212,HIF1A,0.027827531,0.166815858
7213,HIF1A-AS1,0.028782988,0.169655497
7214,HIF1A-AS2,0.019135462,0.138330986
7215,HIF1AN,0.031448033,0.177335932
7216,HIF3A,0.010036776,0.10018371
7217,HIGD1A,0.017333232,0.131655732
7218,HIGD1B,0.006426054,0.080162669
7219,HIGD1C,0.028818085,0.169758901
7220,HIGD2A,0.002078586,0.045591514
7221,HIGD2B,0.048386624,0.219969599
7222,HILPDA,0.039591042,0.19897498
7223,HINFP,0.029067615,0.170492272
7224,HINT1,0.028508676,0.168845124
7225,HINT2,0.019399726,0.139282898
7226,HINT3,0.035673166,0.188873414
7227,HIP1,0.038415267,0.195998129
7228,HIP1R,0.032934135,0.181477642
7229,HIPK1,0.031604963,0.177777848
7230,HIPK1-AS1,0.012528715,0.111931744
7231,HIPK2,0.013866289,0.117755208
7232,HIPK3,0.002659829,0.051573534
7233,HIPK4,0.004923731,0.070169304
7234,HIRA,0.025484137,0.159637518
7235,HIRIP3,0.003143133,0.056063649
7236,HIVEP1,0.009679574,0.098384824
7237,HIVEP2,0.007140782,0.08450315
7238,HIVEP3,0.008133663,0.090186822
7239,HJURP,0.0104599,0.10227365
7240,HK1,0.008355163,0.091406582
7241,HK2,0.004247651,0.065174003
7242,HK3,0.002128628,0.046137054
7243,HKDC1,0.010615879,0.103033389
7244,HLA-A,0.002752814,0.052467265
7245,HLA-B,0.004066732,0.063770936
7246,HLA-C,0.005010171,0.070782564
7247,HLA-DMA,0.002726522,0.052216113
7248,HLA-DMB,0.006785546,0.082374423
7249,HLA-DOA,0.009344009,0.096664416
7250,HLA-DOB,0.009098278,0.095384896
7251,HLA-DPA1,0.015915112,0.126155112
7252,HLA-DPB1,0.006036567,0.07769535
7253,HLA-DPB2,0.003662492,0.060518527
7254,HLA-DQA1,0.004482522,0.066951639
7255,HLA-DQA2,0.00711904,0.084374401
7256,HLA-DQB1,0.002878034,0.05364731
7257,HLA-DQB2,0.002278209,0.047730584
7258,HLA-DRA,0.005786274,0.076067562
7259,HLA-DRB1,0.013507691,0.116222594
7260,HLA-DRB3,0.002140672,0.046267394
7261,HLA-DRB4,0.006282466,0.07926201
7262,HLA-DRB5,0.006335497,0.079595836
7263,HLA-DRB6,0.027752113,0.166589655
7264,HLA-E,0.00541133,0.073561742
7265,HLA-F,0.006758248,0.082208567
7266,HLA-F-AS1,0.008058679,0.089770145
7267,HLA-G,0.004142558,0.064362709
7268,HLA-H,0.008558904,0.092514344
7269,HLA-J,0.011113224,0.105419279
7270,HLA-L,0.025631668,0.160098932
7271,HLCS,0.005668986,0.075292666
7272,HLF,0.007351936,0.085743433
7273,HLTF,0.008032347,0.089623362
7274,HLTF-AS1,0.020283959,0.142421766
7275,HLX,0.004578352,0.067663523
7276,HLX-AS1,0.002371472,0.048697758
7277,HM13,0.003177003,0.056364906
7278,HM13-AS1,0.005876013,0.076655154
7279,HMBOX1,0.004080875,0.063881723
7280,HMBS,0.003918369,0.062596876
7281,HMCES,0.004849881,0.06964109
7282,HMCN1,0.003935215,0.062731293
7283,HMCN2,0.004285908,0.065466846
7284,HMG20A,0.001530961,0.039127503
7285,HMG20B,0.006425379,0.080158459
7286,HMGA1,0.008940746,0.09455552
7287,HMGA1P7,0.002244105,0.04737199
7288,HMGA2,0.003537432,0.059476314
7289,HMGB1,0.005705799,0.075536743
7290,HMGB2,0.005493522,0.0741183
7291,HMGB3,0.011278778,0.106201593
7292,HMGB3P1,0.004980209,0.070570593
7293,HMGB4,0.007398056,0.08601195
7294,HMGCL,0.004091414,0.063964165
7295,HMGCLL1,0.043245618,0.207955808
7296,HMGCR,0.007346071,0.085709223
7297,HMGCS1,0.005286874,0.072710892
7298,HMGCS2,0.004471415,0.066868639
7299,HMGN1,0.017476245,0.132197749
7300,HMGN2,0.008017665,0.089541415
7301,HMGN2P46,0.011328147,0.106433768
7302,HMGN3,0.004850613,0.069646346
7303,HMGN3-AS1,0.005100958,0.071420992
7304,HMGN4,0.115198121,0.339408487
7305,HMGN5,0.068151463,0.261058351
7306,HMGXB3,0.050438045,0.22458416
7307,HMGXB4,0.048284142,0.219736529
7308,HMHB1,0.058562115,0.241996104
7309,HMMR,0.072983675,0.270154908
7310,HMMR-AS1,0.058079608,0.240997111
7311,HMOX1,0.044914024,0.211929291
7312,HMOX2,0.061096525,0.247177112
7313,HMSD,0.09539477,0.308860437
7314,HMX1,0.170070097,0.412395559
7315,HMX2,0.034649065,0.186142594
7316,HMX3,0.073718214,0.271510984
7317,HNF1A,0.044327113,0.21054005
7318,HNF1A-AS1,0.138357788,0.371964767
7319,HNF1B,0.112929695,0.336050137
7320,HNF4A,0.048785129,0.220873559
7321,HNF4A-AS1,0.007124812,0.084408601
7322,HNF4G,0.002942112,0.05424124
7323,HNMT,0.003954997,0.062888768
7324,HNRNPA0,0.010364315,0.101805281
7325,HNRNPA1,0.01165821,0.107973191
7326,HNRNPA1L2,0.015033672,0.122611877
7327,HNRNPA1P10,0.017204123,0.131164489
7328,HNRNPA1P33,0.014865785,0.121925326
7329,HNRNPA2B1,0.010170384,0.100848322
7330,HNRNPA3,0.015073797,0.122775393
7331,HNRNPA3P1,0.028772503,0.169624593
7332,HNRNPAB,0.033982433,0.184343249
7333,HNRNPC,0.00431309,0.065674122
7334,HNRNPCL1,0.00165299,0.040656974
7335,HNRNPCL2,0.00216369,0.046515479
7336,HNRNPD,0.010823028,0.104033782
7337,HNRNPDL,0.006349825,0.079685786
7338,HNRNPF,0.006341035,0.079630616
7339,HNRNPH1,0.005816391,0.076265265
7340,HNRNPH2,0.002640156,0.051382449
7341,HNRNPH3,0.00902052,0.094976417
7342,HNRNPK,0.006586149,0.081155095
7343,HNRNPKP3,0.004908821,0.070062977
7344,HNRNPL,0.006487504,0.080545044
7345,HNRNPLL,0.009747112,0.098727466
7346,HNRNPM,0.005330288,0.073008821
7347,HNRNPR,0.011010779,0.104932259
7348,HNRNPU,0.008267683,0.090926802
7349,HNRNPUL1,0.002381121,0.048796728
7350,HNRNPUL2,0.004351413,0.065965243
7351,HNRNPUL2-BSCL2,0.004640684,0.068122568
7352,HOGA1,0.021142686,0.145405247
7353,HOMER1,0.028267284,0.168128771
7354,HOMER2,0.005063922,0.071161241
7355,HOMER3,0.016011616,0.126537016
7356,HOMEZ,0.093671263,0.306057614
7357,HOOK1,0.055386605,0.235343588
7358,HOOK2,0.003723996,0.061024549
7359,HOOK3,0.036846608,0.191954702
7360,HOPX,0.007088262,0.084191818
7361,HORMAD1,0.018342636,0.135434987
7362,HORMAD2,0.005078214,0.071261586
7363,HOTAIR,0.002328372,0.04825321
7364,HOTAIRM1,0.044178694,0.210187283
7365,HOTTIP,0.004046892,0.063615189
7366,HOXA-AS3,0.011080525,0.105264075
7367,HOXA1,0.005267284,0.072576055
7368,HOXA10,0.002149069,0.046358049
7369,HOXA10-AS,0.009281605,0.096341086
7370,HOXA10-HOXA9,0.002766034,0.052593098
7371,HOXA11,0.001777911,0.042165282
7372,HOXA11-AS,0.005212169,0.072195356
7373,HOXA13,0.00851973,0.092302382
7374,HOXA2,0.006536125,0.080846306
7375,HOXA3,0.010284737,0.101413692
7376,HOXA4,0.013826686,0.117586931
7377,HOXA5,0.011482494,0.107156402
7378,HOXA6,0.010680931,0.10334859
7379,HOXA7,0.009383249,0.096867169
7380,HOXA9,0.006269735,0.079181657
7381,HOXB-AS1,0.018785549,0.137060386
7382,HOXB-AS3,0.004681713,0.068423046
7383,HOXB1,0.075246179,0.274310371
7384,HOXB13,0.005580203,0.074700756
7385,HOXB2,0.005534239,0.074392469
7386,HOXB3,0.007766609,0.088128368
7387,HOXB4,0.004295641,0.065541137
7388,HOXB5,0.00691862,0.083178239
7389,HOXB6,0.014837747,0.12181029
7390,HOXB7,0.004589657,0.067747011
7391,HOXB8,0.007086701,0.084182548
7392,HOXB9,0.005246146,0.072430281
7393,HOXC-AS1,0.003610054,0.060083725
7394,HOXC-AS2,0.007160169,0.08461778
7395,HOXC-AS3,0.005239437,0.072383958
7396,HOXC10,0.004939192,0.070279384
7397,HOXC11,0.016902333,0.130008974
7398,HOXC12,0.010452312,0.10223655
7399,HOXC13,0.005138956,0.071686513
7400,HOXC13-AS,0.003850632,0.062053459
7401,HOXC4,0.00258735,0.050865997
7402,HOXC5,0.013165172,0.114739581
7403,HOXC6,0.016538362,0.128601565
7404,HOXC8,0.038143301,0.1953031
7405,HOXC9,0.005994925,0.077426904
7406,HOXD-AS2,0.002588403,0.050876346
7407,HOXD1,0.025027832,0.158201871
7408,HOXD10,0.008612287,0.092802411
7409,HOXD11,0.006082062,0.077987573
7410,HOXD12,0.002856146,0.053442926
7411,HOXD13,0.003006764,0.054833965
7412,HOXD3,0.003280308,0.057273972
7413,HOXD4,0.005222971,0.072270122
7414,HOXD8,0.009981254,0.099906226
7415,HOXD9,0.015481608,0.124425109
7416,HP,0.006678457,0.081721825
7417,HP09053,0.010015476,0.100077352
7418,HP1BP3,0.016380536,0.127986468
7419,HPCA,0.005343743,0.073100907
7420,HPCAL1,0.003657091,0.060473883
7421,HPCAL4,0.011357151,0.106569934
7422,HPD,0.00566897,0.07529256
7423,HPDL,0.013626898,0.116734305
7424,HPGD,0.00545565,0.073862374
7425,HPGDS,0.002626644,0.051250793
7426,HPN,0.003150293,0.056127467
7427,HPN-AS1,0.002432459,0.049319968
7428,HPR,0.005558487,0.074555259
7429,HPRT1,0.016107607,0.126915748
7430,HPS1,0.002769846,0.052629324
7431,HPS3,0.003492696,0.059099037
7432,HPS4,0.012086558,0.109938885
7433,HPS5,0.007100566,0.084264855
7434,HPS6,0.008357343,0.091418507
7435,HPSE,0.010127961,0.100637772
7436,HPSE2,0.007008095,0.083714363
7437,HPX,0.00282629,0.053162864
7438,HPYR1,0.012097819,0.109990086
7439,HR,0.002472788,0.049727139
7440,HRAS,0.009093988,0.095362402
7441,HRC,0.004747312,0.068900742
7442,HRCT1,0.00658024,0.081118677
7443,HRG,0.003977643,0.063068554
7444,HRH1,0.019838708,0.140849949
7445,HRH2,0.011558907,0.107512358
7446,HRH3,0.012150744,0.110230414
7447,HRH4,0.017283075,0.131465111
7448,HRK,0.016970036,0.130269091
7449,HRNR,0.006768314,0.082269766
7450,HS1BP3,0.006916071,0.083162917
7451,HS1BP3-IT1,0.036363966,0.190693381
7452,HS2ST1,0.003103196,0.055706339
7453,HS3ST1,0.004395349,0.066297429
7454,HS3ST2,0.003414354,0.058432476
7455,HS3ST3A1,0.014489232,0.120371226
7456,HS3ST3B1,0.065148802,0.255242634
7457,HS3ST4,0.007699284,0.087745562
7458,HS3ST5,0.086961878,0.294892993
7459,HS3ST6,0.003061312,0.055329123
7460,HS6ST1,0.010071124,0.100354989
7461,HS6ST2,0.004504674,0.067116869
7462,HS6ST2-AS1,0.003919445,0.062605471
7463,HS6ST3,0.003478288,0.05897701
7464,HSBP1,0.002690158,0.051866737
7465,HSBP1L1,0.009389691,0.096900419
7466,HSCB,0.006300984,0.079378739
7467,HSD11B1,0.00307219,0.055427339
7468,HSD11B1L,0.003611071,0.060092187
7469,HSD11B2,0.020227736,0.142224245
7470,HSD17B1,0.018314532,0.135331194
7471,HSD17B10,0.002819352,0.053097572
7472,HSD17B11,0.007688425,0.087683662
7473,HSD17B12,0.007649223,0.087459838
7474,HSD17B13,0.00462091,0.067977275
7475,HSD17B14,0.013895496,0.117879157
7476,HSD17B2,0.012184872,0.110385108
7477,HSD17B3,0.010615542,0.103031752
7478,HSD17B4,0.007549398,0.086887272
7479,HSD17B6,0.007986683,0.089368246
7480,HSD17B7,0.004831925,0.069512047
7481,HSD17B7P2,0.007537568,0.086819169
7482,HSD17B8,0.006326824,0.079541337
7483,HSD3B1,0.011251259,0.106071954
7484,HSD3B2,0.008197827,0.090541851
7485,HSD3B7,0.00572398,0.075656988
