,Gene,variance,SD
12703,MOCS1,0.043185095,0.207810238
12704,MOCS2,0.044401803,0.210717354
12705,MOCS3,0.020715753,0.143929681
12706,MOG,0.051286989,0.226466309
12707,MOGAT1,0.077375613,0.278164723
12708,MOGAT2,0.034578142,0.185951988
12709,MOGAT3,0.045399791,0.213072266
12710,MOGS,0.037039503,0.192456495
12711,MOK,0.041598155,0.203956257
12712,MON1A,0.042811069,0.20690836
12713,MON1B,0.035361557,0.18804669
12714,MON2,0.048995093,0.221348351
12715,MORC1,0.047141808,0.217121643
12716,MORC2,0.022854366,0.151176605
12717,MORC2-AS1,0.039176016,0.19792932
12718,MORC3,0.044674778,0.211364089
12719,MORC4,0.018925021,0.137568241
12720,MORF4L1,0.031514553,0.177523388
12721,MORF4L2,0.091006672,0.301673121
12722,MORF4L2-AS1,0.072715835,0.269658737
12723,MORN1,0.030335479,0.174170832
12724,MORN2,0.032897078,0.181375515
12725,MORN3,0.07944085,0.281852533
12726,MORN4,0.044249399,0.21035541
12727,MORN5,0.013888282,0.117848554
12728,MOS,0.021432167,0.146397293
12729,MOSPD1,0.031910836,0.178636044
12730,MOSPD2,0.024176469,0.155487843
12731,MOSPD3,0.013158021,0.114708416
12732,MOV10,0.041058612,0.202629247
12733,MOV10L1,0.031669459,0.177959149
12734,MOXD1,0.045541031,0.213403446
12735,MOXD2P,0.043351089,0.208209243
12736,MPC1,0.037333071,0.193217677
12737,MPC1L,0.042598393,0.206393782
12738,MPC2,0.076896106,0.277301471
12739,MPDU1,0.022444228,0.149813978
12740,MPDZ,0.041074835,0.202669276
12741,MPEG1,0.037866538,0.194593262
12742,MPG,0.029802448,0.172633855
12743,MPHOSPH10,0.025879551,0.160871224
12744,MPHOSPH6,0.009825869,0.099125522
12745,MPHOSPH8,0.031666563,0.177951012
12746,MPHOSPH9,0.020991701,0.144885129
12747,MPI,0.140783538,0.375211325
12748,MPL,0.177519987,0.421331208
12749,MPLKIP,0.03604842,0.189864214
12750,MPND,0.138994162,0.372819209
12751,MPO,0.08649917,0.294107412
12752,MPP1,0.009321225,0.096546491
12753,MPP2,0.042651142,0.206521528
12754,MPP3,0.01977836,0.140635558
12755,MPP4,0.007140993,0.084504398
12756,MPP7,0.079329256,0.281654498
12757,MPPE1,0.032541337,0.180392174
12758,MPPED1,0.046966754,0.216718144
12759,MPPED2,0.083182208,0.288413259
12760,MPRIP,0.015572218,0.124788695
12761,MPST,0.00577223,0.075975194
12762,MPV17,0.019810115,0.140748412
12763,MPV17L,0.017015957,0.130445228
12764,MPV17L2,0.058625077,0.242126159
12765,MPZ,0.096009425,0.309853877
12766,MPZL1,0.030480555,0.174586813
12767,MPZL2,0.020868975,0.144460979
12768,MPZL3,0.028876861,0.16993193
12769,MR1,0.082200537,0.286706361
12770,MRAP,0.091803681,0.302991222
12771,MRAP2,0.041023377,0.202542284
12772,MRAS,0.057174812,0.239112551
12773,MRC1,0.180126342,0.424412938
12774,MRC2,0.074305909,0.272591102
12775,MREG,0.0306613,0.175103683
12776,MRFAP1,0.025210057,0.158776753
12777,MRFAP1L1,0.080615804,0.283929223
12778,MRGBP,0.070263395,0.265072433
12779,MRGPRD,0.008806871,0.093844931
12780,MRGPRE,0.182221261,0.426873823
12781,MRGPRF,0.040647899,0.20161324
12782,MRGPRG,0.02879727,0.169697583
12783,MRGPRG-AS1,0.023598898,0.153619327
12784,MRGPRX1,0.132468524,0.363962256
12785,MRGPRX2,0.013178583,0.114798009
12786,MRGPRX3,0.076614465,0.276793181
12787,MRGPRX4,0.071194609,0.26682318
12788,MRI1,0.132007262,0.363328036
12789,MRM1,0.091425457,0.302366428
12790,MRO,0.024192476,0.155539308
12791,MROH1,0.095893388,0.309666576
12792,MROH2A,0.053430929,0.231151311
12793,MROH2B,0.106783468,0.326777397
12794,MROH5,0.074713832,0.273338311
12795,MROH6,0.101290349,0.318261448
12796,MROH7,0.059399881,0.243720908
12797,MROH7-TTC4,0.068016259,0.260799269
12798,MROH8,0.088705995,0.297835517
12799,MROH9,0.171651354,0.414308283
12800,MRPL1,0.088636132,0.29771821
12801,MRPL10,0.105801228,0.325271007
12802,MRPL11,0.02232779,0.149424863
12803,MRPL12,0.017094704,0.130746716
12804,MRPL13,0.027024148,0.16439023
12805,MRPL14,0.034538089,0.18584426
12806,MRPL15,0.05960894,0.244149421
12807,MRPL16,0.044695365,0.211412783
12808,MRPL17,0.044875868,0.211839249
12809,MRPL18,0.039755699,0.199388312
12810,MRPL19,0.057552982,0.239902027
12811,MRPL2,0.049649064,0.222820699
12812,MRPL20,0.018844755,0.137276198
12813,MRPL21,0.017896329,0.133777164
12814,MRPL22,0.041705071,0.204218194
12815,MRPL23,0.035500631,0.188416111
12816,MRPL23-AS1,0.035296167,0.187872742
12817,MRPL24,0.034663755,0.186182048
12818,MRPL27,0.096608311,0.310818775
12819,MRPL28,0.084750089,0.291118685
12820,MRPL3,0.039123311,0.197796134
12821,MRPL30,0.035765714,0.189118255
12822,MRPL32,0.045635384,0.2136244
12823,MRPL33,0.061637502,0.248269012
12824,MRPL34,0.021897356,0.147977551
12825,MRPL35,0.047509528,0.217966805
12826,MRPL36,0.108559886,0.329484273
12827,MRPL37,0.034072748,0.184588048
12828,MRPL38,0.021266388,0.145829996
12829,MRPL39,0.036456307,0.190935349
12830,MRPL4,0.018973099,0.137742874
12831,MRPL40,0.138476417,0.372124196
12832,MRPL41,0.075609668,0.274972123
12833,MRPL42,0.027016339,0.164366479
12834,MRPL42P5,0.077204918,0.277857731
12835,MRPL43,0.047485047,0.217910639
12836,MRPL44,0.032469432,0.180192764
12837,MRPL45,0.035814579,0.189247401
12838,MRPL45P2,0.043765183,0.209201299
12839,MRPL46,0.1581182,0.397640793
12840,MRPL47,0.062514998,0.250029993
12841,MRPL48,0.051406489,0.226729992
12842,MRPL49,0.070981097,0.266422779
12843,MRPL50,0.016031655,0.126616173
12844,MRPL51,0.040988242,0.20245553
12845,MRPL52,0.04927303,0.221975291
12846,MRPL53,0.016085182,0.126827372
12847,MRPL54,0.033870112,0.184038344
12848,MRPL55,0.045940877,0.21433823
12849,MRPL57,0.040179325,0.200447812
12850,MRPL9,0.057828007,0.240474545
12851,MRPS10,0.106006085,0.325585756
12852,MRPS11,0.067330001,0.259480252
12853,MRPS12,0.024566261,0.156736279
12854,MRPS14,0.042937557,0.207213797
12855,MRPS15,0.042899264,0.207121375
12856,MRPS16,0.013266657,0.115180977
12857,MRPS17,0.15389341,0.392292506
12858,MRPS18A,0.007150514,0.084560714
12859,MRPS18B,0.041836629,0.204540043
12860,MRPS18C,0.034185637,0.184893582
12861,MRPS2,0.030534578,0.17474146
12862,MRPS21,0.026527524,0.162872723
12863,MRPS22,0.042579581,0.206348203
12864,MRPS23,0.015188013,0.123239657
12865,MRPS24,0.03411489,0.184702165
12866,MRPS25,0.054674782,0.233826393
12867,MRPS26,0.039813635,0.199533544
12868,MRPS27,0.074048764,0.272119025
12869,MRPS28,0.025276185,0.158984858
12870,MRPS30,0.036280085,0.190473318
12871,MRPS31,0.019996548,0.141409152
12872,MRPS31P5,0.098750069,0.314245237
12873,MRPS33,0.036484008,0.191007874
12874,MRPS34,0.013111684,0.114506261
12875,MRPS35,0.041463961,0.203627015
12876,MRPS36,0.098853691,0.314410069
12877,MRPS5,0.067148445,0.25913017
12878,MRPS6,0.073013884,0.270210814
12879,MRPS7,0.045970255,0.214406752
12880,MRPS9,0.045305376,0.212850596
12881,MRRF,0.014481209,0.120337896
12882,MRS2,0.031425631,0.177272759
12883,MRS2P2,0.036944367,0.192209174
12884,MRTO4,0.066480642,0.257838403
12885,MS4A1,0.013806202,0.117499795
12886,MS4A10,0.012093566,0.109970749
12887,MS4A12,0.013059595,0.114278586
12888,MS4A13,0.044368101,0.210637369
12889,MS4A14,0.05318464,0.230617952
12890,MS4A15,0.063005723,0.251009408
12891,MS4A2,0.024840288,0.157608021
12892,MS4A3,0.033916903,0.184165422
12893,MS4A4A,0.067243252,0.259313038
12894,MS4A5,0.045751132,0.213895141
12895,MS4A6A,0.044364806,0.210629547
12896,MS4A6E,0.105099817,0.32419102
12897,MS4A7,0.038904783,0.197242955
12898,MS4A8,0.082065722,0.286471155
12899,MSANTD1,0.11538842,0.33968871
12900,MSANTD2,0.189420393,0.435224532
12901,MSANTD3,0.167865033,0.409713355
12902,MSANTD3-TMEFF1,0.08567037,0.292695013
12903,MSANTD4,0.07733308,0.278088259
12904,MSC,0.027780077,0.166673564
12905,MSGN1,0.038552277,0.196347338
12906,MSH2,0.233477198,0.483194783
12907,MSH3,0.116101383,0.34073653
12908,MSH4,0.052276707,0.228641001
12909,MSH5,0.011097141,0.105342967
12910,MSH5-SAPCD1,0.048102058,0.219321814
12911,MSH6,0.147194515,0.383659374
12912,MSI1,0.014701837,0.121251133
12913,MSI2,0.036997317,0.192346865
12914,MSL1,0.023810896,0.154307796
12915,MSL2,0.030401488,0.174360226
12916,MSL3,0.030047022,0.173340769
12917,MSL3P1,0.044675121,0.211364901
12918,MSLN,0.019938746,0.141204624
12919,MSMB,0.01983253,0.140828014
12920,MSMO1,0.035708064,0.188965774
12921,MSMP,0.127425816,0.356967528
12922,MSN,0.143657349,0.379021568
12923,MSR1,0.062125383,0.249249641
12924,MSRA,0.088808693,0.298007874
12925,MSRB1,0.115834481,0.34034465
12926,MSRB2,0.044742916,0.211525214
12927,MSRB3,0.02316009,0.152184395
12928,MSS51,0.020105176,0.14179272
12929,MST1,0.126611489,0.355825083
12930,MST1L,0.018921308,0.137554744
12931,MST1P2,0.030308344,0.174092917
12932,MST1R,0.024425826,0.15628764
12933,MSTN,0.01421658,0.119233301
12934,MSTO1,0.047700799,0.218405126
12935,MSTO2P,0.016391949,0.128031047
12936,MSX1,0.137417641,0.370698855
12937,MSX2,0.015178953,0.123202893
12938,MSX2P1,0.137553752,0.370882396
12939,MT1A,0.063446084,0.251885061
12940,MT1B,0.110147373,0.331884578
12941,MT1DP,0.091153926,0.301917085
12942,MT1E,0.05573726,0.236087398
12943,MT1F,0.122579692,0.350113828
12944,MT1G,0.022662319,0.150540092
12945,MT1H,0.093015465,0.304984368
12946,MT1HL1,0.050929601,0.225675876
12947,MT1IP,0.073365147,0.270860014
12948,MT1JP,0.086186081,0.29357466
12949,MT1L,0.015342912,0.123866511
12950,MT1M,0.037402251,0.193396615
12951,MT1X,0.023477607,0.153224042
12952,MT2A,0.038961558,0.197386823
12953,MT3,0.049622982,0.222762166
12954,MT4,0.063966409,0.252915814
12955,MTA1,0.028576179,0.169044902
12956,MTA2,0.038651926,0.196600932
12957,MTA3,0.03589818,0.18946815
12958,MTAP,0.096102858,0.310004609
12959,MTBP,0.06535062,0.255637673
12960,MTCH1,0.022871084,0.151231887
12961,MTCH2,0.103667732,0.321974738
12962,MTCL1,0.082041023,0.286428042
12963,MTCP1,0.037123278,0.192674019
12964,MTDH,0.018154242,0.134737678
12965,MTF1,0.035277398,0.187822785
12966,MTF2,0.038567372,0.196385773
12967,MTFMT,0.030116289,0.173540453
12968,MTFP1,0.046886033,0.21653183
12969,MTFR1,0.048265462,0.219694019
12970,MTFR1L,0.05628364,0.237241734
12971,MTFR2,0.026391029,0.162453158
12972,MTG1,0.015252387,0.123500556
12973,MTG2,0.051358104,0.226623264
12974,MTHFD1,0.010118241,0.100589465
12975,MTHFD1L,0.039065625,0.197650259
12976,MTHFD2,0.030153958,0.17364895
12977,MTHFD2L,0.046545533,0.215744138
12978,MTHFD2P1,0.02277224,0.150904737
12979,MTHFR,0.03413279,0.184750616
12980,MTHFS,0.236552082,0.486366202
12981,MTHFSD,0.184673659,0.429736732
12982,MTIF2,0.038898212,0.197226296
12983,MTIF3,0.019651173,0.140182642
12984,MTM1,0.016572249,0.128733248
12985,MTMR1,0.051671428,0.227313501
12986,MTMR10,0.036826243,0.191901651
12987,MTMR11,0.102112106,0.319549848
12988,MTMR12,0.025308865,0.159087601
12989,MTMR14,0.028776975,0.169637777
12990,MTMR2,0.097751184,0.312651858
12991,MTMR3,0.014534377,0.120558605
12992,MTMR4,0.039042028,0.197590556
12993,MTMR6,0.038001115,0.194938748
12994,MTMR7,0.038559383,0.196365432
12995,MTMR8,0.049453796,0.222382095
12996,MTMR9,0.056983927,0.238713063
12997,MTMR9LP,0.050647249,0.225049437
12998,MTNR1A,0.060480484,0.245927801
12999,MTNR1B,0.060534401,0.246037398
13000,MTO1,0.12994514,0.360479043
13001,MTOR,0.05941975,0.243761667
13002,MTOR-AS1,0.02581213,0.160661539
13003,MTPAP,0.050899059,0.225608197
13004,MTPN,0.046871801,0.216498963
13005,MTR,0.048734464,0.220758838
13006,MTRF1,0.021270169,0.145842959
13007,MTRF1L,0.035271288,0.187806518
13008,MTRNR2L1,0.04255154,0.206280246
13009,MTRNR2L10,0.035740615,0.189051886
13010,MTRNR2L2,0.075595118,0.274945664
13011,MTRNR2L3,0.022873384,0.151239492
13012,MTRNR2L4,0.052757094,0.229689125
13013,MTRNR2L5,0.049291966,0.22201794
13014,MTRNR2L6,0.006978461,0.083537184
13015,MTRNR2L7,0.039912777,0.199781822
13016,MTRNR2L8,0.026971855,0.164231104
13017,MTRNR2L9,0.037220067,0.192925031
13018,MTRR,0.025393922,0.159354706
13019,MTSS1,0.063642811,0.252275269
13020,MTTP,0.04786765,0.218786767
13021,MTURN,0.032317463,0.179770584
13022,MTUS1,0.113678247,0.337162049
13023,MTUS2,0.083302994,0.28862258
13024,MTUS2-AS1,0.031720566,0.178102683
13025,MTVR2,0.052139759,0.22834132
13026,MTX1,0.053783056,0.231911742
13027,MTX2,0.070171079,0.264898243
13028,MTX3,0.055198515,0.234943641
13029,MUC1,0.02469988,0.157161955
13030,MUC12,0.035652766,0.188819402
13031,MUC13,0.049018986,0.221402318
13032,MUC15,0.053470116,0.231236062
13033,MUC16,0.017789737,0.133378174
13034,MUC17,0.03320236,0.182215148
13035,MUC19,0.051135135,0.226130792
13036,MUC2,0.116132298,0.340781892
13037,MUC20,0.073144274,0.270451981
13038,MUC21,0.016346355,0.127852865
13039,MUC22,0.020245879,0.142288014
13040,MUC3A,0.043611269,0.208833113
13041,MUC4,0.018573295,0.136283877
13042,MUC5B,0.035552184,0.188552868
13043,MUC6,0.072591428,0.269427964
13044,MUC7,0.010833688,0.104085003
13045,MUCL1,0.038655606,0.196610289
13046,MUL1,0.118436059,0.344145404
13047,MUS81,0.049390969,0.222240791
13048,MUSK,0.028129648,0.167718956
13049,MUSTN1,0.010314831,0.101561957
13050,MUTYH,0.026744997,0.163538977
13051,MVB12A,0.060340773,0.24564359
13052,MVB12B,0.015109894,0.122922309
13053,MVD,0.022966164,0.151545912
13054,MVK,0.048439272,0.220089237
13055,MVP,0.030045276,0.173335731
13056,MX1,0.030805812,0.175515845
13057,MX2,0.020912035,0.144609942
13058,MXD1,0.043812473,0.209314293
13059,MXD3,0.023060043,0.151855336
13060,MXD4,0.020264453,0.142353268
13061,MXI1,0.195448986,0.442096127
13062,MXRA5,0.16910915,0.41122883
13063,MXRA7,0.014998964,0.122470259
13064,MXRA8,0.014139777,0.118910796
13065,MYADM,0.035694732,0.188930495
13066,MYADML,0.037507273,0.193667944
13067,MYADML2,0.03943414,0.198580311
13068,MYB,0.031974242,0.178813427
13069,MYBBP1A,0.028781215,0.169650274
13070,MYBL1,0.050619315,0.224987367
13071,MYBL2,0.038819072,0.197025561
13072,MYBPC1,0.055840148,0.236305202
13073,MYBPC2,0.054955602,0.234426113
13074,MYBPC3,0.034512573,0.1857756
13075,MYBPH,0.046229946,0.215011503
13076,MYBPHL,0.016030767,0.126612667
13077,MYC,0.072475719,0.269213148
13078,MYCBP,0.03872804,0.19679441
13079,MYCBP2,0.065766778,0.256450342
13080,MYCBP2-AS1,0.041250738,0.203102777
13081,MYCBPAP,0.020461989,0.143045409
13082,MYCL,0.080034543,0.28290377
13083,MYCN,0.036999071,0.192351425
13084,MYCNOS,0.026488384,0.162752525
13085,MYCT1,0.093127119,0.305167362
13086,MYD88,0.011722022,0.108268289
13087,MYEF2,0.072663957,0.269562529
13088,MYEOV,0.066950419,0.25874779
13089,MYF5,0.06991931,0.264422597
13090,MYF6,0.041634324,0.204044908
13091,MYH1,0.029124422,0.17065879
13092,MYH10,0.062732442,0.250464452
13093,MYH11,0.057377357,0.239535711
13094,MYH13,0.068562476,0.261844375
13095,MYH14,0.079608493,0.28214977
13096,MYH15,0.074605921,0.273140845
13097,MYH16,0.0241685,0.155462215
13098,MYH2,0.045695573,0.213765228
13099,MYH3,0.0175948,0.132645392
13100,MYH4,0.018271345,0.13517154
13101,MYH6,0.029143521,0.170714735
13102,MYH7,0.213686032,0.462261865
13103,MYH7B,0.058926885,0.242748605
13104,MYH8,0.165324988,0.406601757
13105,MYH9,0.026008458,0.161271379
13106,MYL1,0.013598975,0.116614641
13107,MYL10,0.027642445,0.166260171
13108,MYL12A,0.039561474,0.198900663
13109,MYL12B,0.048106252,0.219331374
13110,MYL2,0.151673213,0.389452453
13111,MYL3,0.128847355,0.358953138
13112,MYL4,0.023174644,0.152232205
13113,MYL5,0.045919261,0.2142878
13114,MYL6,0.111732989,0.334264848
13115,MYL6B,0.004584442,0.067708509
13116,MYL7,0.036134382,0.190090457
13117,MYL9,0.05370136,0.231735539
13118,MYLIP,0.055426973,0.235429339
13119,MYLK,0.05111799,0.226092879
13120,MYLK-AS1,0.028220442,0.16798941
13121,MYLK2,0.048115663,0.219352827
13122,MYLK3,0.012319606,0.110993721
13123,MYLK4,0.03359751,0.183296236
13124,MYLPF,0.08330125,0.288619559
13125,MYNN,0.023914501,0.15464314
13126,MYO10,0.010295714,0.101467797
13127,MYO15A,0.021569485,0.146865535
13128,MYO15B,0.012149147,0.110223167
13129,MYO16,0.028585766,0.169073257
13130,MYO16-AS1,0.041044111,0.202593463
13131,MYO18A,0.021553436,0.146810886
13132,MYO18B,0.07684945,0.277217333
13133,MYO19,0.036132092,0.190084435
13134,MYO1A,0.029342009,0.171295094
13135,MYO1B,0.060036949,0.245024385
13136,MYO1C,0.022780586,0.150932387
13137,MYO1D,0.035297758,0.187876976
13138,MYO1E,0.048490435,0.220205439
13139,MYO1F,0.035129038,0.187427422
13140,MYO1G,0.037992296,0.194916126
13141,MYO1H,0.014394384,0.119976598
13142,MYO3A,0.032908908,0.181408125
13143,MYO3B,0.199638342,0.446809067
13144,MYO5A,0.036869326,0.192013868
13145,MYO5B,0.068765983,0.262232689
13146,MYO5C,0.060083798,0.245119967
13147,MYO6,0.048633487,0.220530015
13148,MYO7A,0.02898114,0.170238478
13149,MYO7B,0.02977359,0.172550253
13150,MYO9A,0.017079977,0.130690385
13151,MYO9B,0.025751245,0.160471944
13152,MYOC,0.023031623,0.151761729
13153,MYOCD,0.074160507,0.272324267
13154,MYOD1,0.03021526,0.173825372
13155,MYOF,0.085996871,0.293252231
13156,MYOG,0.023388111,0.15293172
13157,MYOM1,0.169178686,0.411313368
13158,MYOM2,0.059660482,0.244254953
13159,MYOM3,0.030601675,0.174933345
13160,MYOT,0.020991061,0.144882923
13161,MYOZ1,0.06310569,0.25120846
13162,MYOZ2,0.047807543,0.21864936
13163,MYOZ3,0.028348785,0.168370974
13164,MYPN,0.042211544,0.20545448
13165,MYPOP,0.036329035,0.19060177
13166,MYRF,0.156631242,0.395766651
13167,MYRIP,0.014834575,0.121797271
13168,MYSM1,0.054150319,0.232702211
13169,MYT1,0.022024176,0.148405445
13170,MYT1L,0.033969669,0.184308625
13171,MYT1L-AS1,0.028971237,0.170209391
13172,MYZAP,0.028999748,0.170293123
13173,MZB1,0.058504207,0.24187643
13174,MZF1,0.03913635,0.197829092
13175,MZT1,0.038860581,0.197130872
13176,MZT2A,0.024746716,0.15731089
13177,MZT2B,0.025254726,0.158917356
13178,N4BP1,0.037510054,0.193675125
13179,N4BP2,0.047199418,0.21725427
13180,N4BP2L1,0.015494485,0.124476845
13181,N4BP2L2,0.071944737,0.26822516
13182,N4BP2L2-IT2,0.035332592,0.187969657
13183,N4BP3,0.059300298,0.243516526
13184,N6AMT1,0.132772303,0.364379339
13185,NAA10,0.072729575,0.269684214
13186,NAA11,0.045651678,0.213662533
13187,NAA15,0.011508943,0.107279743
13188,NAA16,0.026800608,0.163708913
13189,NAA20,0.033066884,0.18184302
13190,NAA25,0.059392117,0.243704979
13191,NAA30,0.034516154,0.185785236
13192,NAA35,0.070008161,0.264590553
13193,NAA38,0.164828486,0.405990746
13194,NAA40,0.069155205,0.262973772
13195,NAA50,0.046188836,0.214915882
13196,NAA60,0.076409486,0.276422659
13197,NAAA,0.03569614,0.18893422
13198,NAALAD2,0.052890976,0.229980382
13199,NAALADL1,0.024578961,0.156776788
13200,NAALADL2,0.018854151,0.137310419
13201,NAALADL2-AS3,0.056238828,0.237147271
13202,NAB1,0.046197869,0.214936894
13203,NAB2,0.085088109,0.291698661
13204,NABP1,0.03811602,0.195233245
13205,NABP2,0.029016459,0.170342182
13206,NACA,0.11671327,0.341633238
13207,NACA2,0.012404365,0.111374884
13208,NACAD,0.043147205,0.207719054
13209,NACC1,0.120291584,0.346830771
13210,NACC2,0.037646834,0.19402792
13211,NADK,0.017944741,0.133957983
13212,NADK2,0.026767255,0.163607015
13213,NADSYN1,0.046889741,0.216540392
13214,NAE1,0.056081564,0.236815463
13215,NAF1,0.059094329,0.243093252
13216,NAGA,0.043888666,0.20949622
13217,NAGK,0.008014226,0.089522208
13218,NAGLU,0.020155738,0.141970907
13219,NAGPA,0.045248607,0.212717201
13220,NAGPA-AS1,0.118744236,0.344592855
13221,NAGS,0.092052519,0.30340158
13222,NAIF1,0.033227892,0.182285193
13223,NAIP,0.074268974,0.272523345
13224,NALCN,0.096322197,0.310358175
